,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Amt_per_Trans
9485,Attrited Customer,56,M,1,Uneducated,Single,$60K - $80K,Blue,36,6,4,3,2281,12938.0,0.8320000000000001,7625,78,0.95,0.15,97.75641025641026
9486,Existing Customer,46,M,2,Uneducated,Single,$120K +,Blue,32,2,3,1,2328,32188.0,0.855,15754,121,0.7290000000000001,0.067,130.19834710743802
9487,Existing Customer,29,M,1,Uneducated,Married,$40K - $60K,Blue,23,1,3,1,1750,6397.0,0.7509999999999999,14912,114,0.8690000000000001,0.215,130.80701754385964
9488,Existing Customer,37,F,2,Post-Graduate,Single,Less than $40K,Blue,28,1,3,1,1519,2006.0,0.685,13625,110,1.0,0.431,123.86363636363636
9489,Existing Customer,32,M,1,Graduate,Married,$40K - $60K,Blue,24,1,1,2,972,8739.0,0.647,14926,115,0.742,0.1,129.7913043478261
9490,Existing Customer,52,M,2,High School,Married,$80K - $120K,Blue,47,1,1,1,1425,9933.0,0.611,14327,92,0.6729999999999999,0.125,155.72826086956522
9491,Existing Customer,58,F,3,Graduate,Married,Less than $40K,Blue,47,1,2,1,0,6765.0,0.7390000000000001,14133,124,0.7709999999999999,0.0,113.9758064516129
9492,Attrited Customer,41,M,4,Graduate,Married,$80K - $120K,Blue,36,1,3,6,1253,3472.0,1.008,9134,77,0.9740000000000001,0.265,118.62337662337663
9493,Attrited Customer,50,F,4,Graduate,Single,Less than $40K,Blue,37,1,2,3,913,2786.0,0.866,7297,71,0.69,0.247,102.77464788732394
9494,Existing Customer,29,M,1,Graduate,Married,$80K - $120K,Silver,36,1,2,1,1666,32850.0,0.82,13971,116,0.812,0.048,120.4396551724138
9495,Existing Customer,32,F,0,High School,Divorced,Less than $40K,Blue,25,2,3,0,1753,7098.0,0.627,14783,110,0.8640000000000001,0.198,134.3909090909091
9496,Existing Customer,52,F,1,College,Unknown,Less than $40K,Blue,39,1,2,1,0,8506.0,0.7190000000000001,14289,113,0.638,0.0,126.45132743362832
9497,Existing Customer,48,M,2,Graduate,Divorced,Less than $40K,Blue,36,1,3,2,1229,2213.0,0.81,14618,100,0.7240000000000001,0.35700000000000004,146.18
9498,Existing Customer,33,F,2,Graduate,Married,Less than $40K,Blue,24,1,3,2,0,3731.0,0.767,13234,92,0.84,0.0,143.84782608695653
9499,Existing Customer,51,F,2,Unknown,Married,Less than $40K,Blue,46,1,6,3,1893,5851.0,0.813,16059,124,0.722,0.244,129.50806451612902
9500,Existing Customer,46,M,2,High School,Single,$40K - $60K,Blue,32,2,3,2,0,5972.0,0.606,14227,116,0.706,0.0,122.64655172413794
9501,Existing Customer,47,M,2,Unknown,Divorced,$80K - $120K,Blue,37,1,2,2,1969,19745.0,0.9440000000000001,13270,104,0.625,0.091,127.59615384615384
9502,Existing Customer,32,M,1,Uneducated,Single,$80K - $120K,Blue,15,2,2,1,1530,1841.0,0.828,13432,118,0.815,0.45399999999999996,113.83050847457628
9503,Existing Customer,50,F,2,Graduate,Married,Less than $40K,Blue,38,2,1,1,960,8586.0,0.71,14211,111,0.657,0.10099999999999999,128.02702702702703
9504,Existing Customer,28,F,1,Post-Graduate,Single,Less than $40K,Blue,14,2,3,3,0,3848.0,0.841,14054,105,0.6940000000000001,0.0,133.84761904761905
9505,Existing Customer,44,M,3,Graduate,Single,$40K - $60K,Blue,40,1,3,1,1230,7969.0,0.591,15367,123,0.685,0.134,124.9349593495935
9506,Existing Customer,43,M,2,High School,Married,$60K - $80K,Blue,31,2,3,1,1845,11536.0,0.883,14532,116,0.871,0.138,125.27586206896552
9507,Existing Customer,50,F,1,Graduate,Single,$40K - $60K,Blue,36,2,1,3,1622,1211.0,0.951,14341,101,0.7120000000000001,0.573,141.990099009901
9508,Existing Customer,53,F,2,Post-Graduate,Single,Unknown,Blue,41,2,2,3,1396,13705.0,0.6920000000000001,13545,96,0.655,0.092,141.09375
9509,Existing Customer,58,F,3,Unknown,Married,Less than $40K,Blue,48,2,1,2,1465,2138.0,0.63,14235,101,0.6559999999999999,0.40700000000000003,140.94059405940595
9510,Existing Customer,51,F,0,Doctorate,Single,Less than $40K,Blue,38,2,2,2,2517,1615.0,0.7859999999999999,13820,129,0.6970000000000001,0.609,107.13178294573643
9511,Existing Customer,39,F,0,College,Single,Less than $40K,Blue,36,1,2,2,1870,2496.0,0.8140000000000001,15451,127,0.764,0.428,121.66141732283465
9512,Existing Customer,42,M,4,Graduate,Single,$40K - $60K,Blue,36,1,1,2,2239,3889.0,0.768,13505,116,0.6809999999999999,0.365,116.42241379310344
9513,Attrited Customer,44,M,3,Graduate,Unknown,$60K - $80K,Gold,29,2,3,2,2517,31999.0,0.579,6782,67,0.763,0.073,101.22388059701493
9514,Existing Customer,44,F,4,High School,Single,Less than $40K,Blue,30,1,2,3,1930,4952.0,0.915,13836,113,0.7659999999999999,0.28,122.4424778761062
9515,Existing Customer,46,M,4,Uneducated,Married,$80K - $120K,Blue,33,1,2,1,1567,11923.0,0.795,13159,105,0.75,0.11599999999999999,125.32380952380953
9516,Existing Customer,39,M,3,High School,Married,$80K - $120K,Blue,34,2,1,2,1820,16158.0,0.85,15657,114,0.81,0.10099999999999999,137.3421052631579
9517,Existing Customer,45,M,3,Post-Graduate,Married,$40K - $60K,Blue,30,2,2,2,1673,2148.0,0.8690000000000001,15005,89,0.7120000000000001,0.43799999999999994,168.59550561797752
9518,Existing Customer,41,F,2,Graduate,Single,Less than $40K,Blue,21,2,3,3,1641,1983.0,0.833,15824,121,0.779,0.45299999999999996,130.77685950413223
9519,Existing Customer,42,F,3,High School,Single,Less than $40K,Blue,37,1,3,1,824,2963.0,0.809,16220,120,0.69,0.218,135.16666666666666
9520,Existing Customer,38,F,1,College,Single,Less than $40K,Blue,28,2,2,2,1366,3257.0,0.7759999999999999,14730,118,0.735,0.295,124.83050847457628
9521,Existing Customer,36,M,2,High School,Married,$80K - $120K,Blue,30,2,1,2,2220,2123.0,1.045,14463,119,0.7759999999999999,0.511,121.53781512605042
9522,Existing Customer,43,F,3,High School,Unknown,$40K - $60K,Silver,25,1,2,1,0,17328.0,0.82,15367,105,0.6409999999999999,0.0,146.35238095238094
9523,Existing Customer,51,F,3,High School,Married,Less than $40K,Blue,39,2,1,1,2437,1366.0,0.809,14397,117,0.746,0.6409999999999999,123.05128205128206
9524,Existing Customer,52,M,3,Graduate,Married,$60K - $80K,Blue,44,1,2,1,603,23286.0,0.792,13360,124,0.968,0.025,107.74193548387096
9525,Existing Customer,50,F,3,Graduate,Divorced,Unknown,Silver,45,2,1,2,2381,32135.0,0.748,15071,103,0.7170000000000001,0.069,146.32038834951456
9526,Attrited Customer,49,M,4,Graduate,Single,$80K - $120K,Blue,36,2,3,2,0,3999.0,0.938,7567,76,0.652,0.0,99.5657894736842
9527,Existing Customer,44,M,4,Unknown,Single,$80K - $120K,Blue,26,1,2,1,2177,9605.0,0.875,16605,110,0.6920000000000001,0.185,150.95454545454547
9528,Existing Customer,43,F,4,Unknown,Single,Less than $40K,Blue,38,2,1,2,0,3220.0,0.782,13339,90,0.698,0.0,148.2111111111111
9529,Existing Customer,48,F,3,Unknown,Unknown,$40K - $60K,Blue,42,2,1,1,2517,7225.0,0.6920000000000001,13082,92,0.804,0.258,142.19565217391303
9530,Attrited Customer,55,M,3,Graduate,Single,$60K - $80K,Blue,46,2,4,2,0,4178.0,0.882,7914,54,0.862,0.0,146.55555555555554
9531,Existing Customer,48,M,4,Graduate,Married,$80K - $120K,Blue,34,1,1,1,738,33778.0,0.7190000000000001,15143,121,0.635,0.021,125.14876033057851
9532,Existing Customer,45,M,4,Graduate,Married,$80K - $120K,Blue,32,1,1,3,1657,25162.0,0.816,14450,111,0.762,0.062,130.18018018018017
9533,Attrited Customer,54,M,1,Graduate,Divorced,$80K - $120K,Blue,44,1,3,3,132,9448.0,0.32,5385,51,0.308,0.013999999999999999,105.58823529411765
9534,Existing Customer,47,F,4,Unknown,Single,Less than $40K,Blue,36,2,2,1,1669,6271.0,0.696,15445,118,0.934,0.21,130.88983050847457
9535,Existing Customer,39,M,1,Graduate,Single,$60K - $80K,Gold,36,1,3,2,1662,32854.0,0.7509999999999999,13578,105,0.615,0.048,129.31428571428572
9536,Existing Customer,47,M,2,Uneducated,Married,$40K - $60K,Blue,39,2,2,2,0,3471.0,0.871,14381,115,0.742,0.0,125.05217391304348
9537,Attrited Customer,51,M,2,Unknown,Single,$120K +,Blue,42,2,4,2,0,14938.0,0.758,8192,80,0.778,0.0,102.4
9538,Existing Customer,49,F,3,Graduate,Divorced,Unknown,Blue,42,2,2,3,1917,12155.0,0.653,13432,107,0.981,0.136,125.53271028037383
9539,Existing Customer,58,F,1,Unknown,Married,$40K - $60K,Silver,53,1,3,3,1527,14401.0,0.838,14678,125,0.7120000000000001,0.096,117.424
9540,Attrited Customer,40,M,2,Uneducated,Married,$80K - $120K,Blue,30,6,2,3,1059,19739.0,1.0490000000000002,8038,90,0.8370000000000001,0.051,89.31111111111112
9541,Existing Customer,60,F,1,Graduate,Single,Less than $40K,Blue,45,2,3,1,1423,8329.0,0.872,14220,108,0.9640000000000001,0.146,131.66666666666666
9542,Existing Customer,53,M,1,Unknown,Single,$40K - $60K,Blue,45,1,2,1,1514,1720.0,0.846,13803,100,0.695,0.46799999999999997,138.03
9543,Attrited Customer,45,M,2,Graduate,Married,$80K - $120K,Blue,36,4,3,3,1273,23571.0,0.43700000000000006,6549,75,0.9740000000000001,0.051,87.32
9544,Existing Customer,49,M,2,Uneducated,Married,$80K - $120K,Blue,36,2,1,3,0,3090.0,0.769,14198,101,0.804,0.0,140.5742574257426
9545,Attrited Customer,48,F,3,Post-Graduate,Divorced,Less than $40K,Blue,36,5,3,1,2138,7805.0,0.9490000000000001,8325,54,1.0,0.215,154.16666666666666
9546,Existing Customer,44,M,3,Graduate,Married,$60K - $80K,Blue,36,1,2,3,799,2585.0,0.737,13152,100,0.754,0.23600000000000002,131.52
9547,Existing Customer,29,F,1,Uneducated,Single,Less than $40K,Blue,36,1,2,1,1419,2221.0,0.7490000000000001,13306,99,0.6779999999999999,0.39,134.40404040404042
9548,Existing Customer,42,M,4,Uneducated,Married,$80K - $120K,Silver,35,1,2,3,1420,33096.0,0.848,14672,110,0.8029999999999999,0.040999999999999995,133.38181818181818
9549,Existing Customer,45,F,3,Graduate,Married,Less than $40K,Silver,39,1,2,3,1608,8578.0,0.7120000000000001,14023,106,0.767,0.158,132.29245283018867
9550,Existing Customer,45,F,2,High School,Single,Less than $40K,Platinum,36,1,3,1,2262,13725.0,0.7140000000000001,15513,127,0.649,0.141,122.14960629921259
9551,Attrited Customer,46,M,0,College,Single,$80K - $120K,Blue,39,2,3,3,0,16983.0,1.061,8526,79,0.8370000000000001,0.0,107.92405063291139
9552,Attrited Customer,39,M,2,Unknown,Married,$120K +,Blue,36,6,3,3,2517,31999.0,1.052,7866,63,0.75,0.073,124.85714285714286
9553,Existing Customer,32,M,2,Uneducated,Single,$80K - $120K,Silver,20,2,3,3,2136,32380.0,0.8490000000000001,14667,119,0.75,0.062,123.25210084033614
9554,Existing Customer,38,M,2,High School,Single,$80K - $120K,Blue,31,1,3,2,0,34516.0,0.768,14036,99,0.768,0.0,141.77777777777777
9555,Existing Customer,50,F,4,Unknown,Married,$40K - $60K,Blue,41,1,2,2,1509,2759.0,0.562,14351,112,0.867,0.354,128.13392857142858
9556,Existing Customer,50,F,2,High School,Married,Unknown,Blue,40,2,3,2,1084,9664.0,0.868,16541,126,0.68,0.10099999999999999,131.27777777777777
9557,Attrited Customer,37,F,2,Unknown,Married,Unknown,Silver,21,2,2,2,0,31718.0,0.91,7432,64,0.6409999999999999,0.0,116.125
9558,Attrited Customer,42,M,2,College,Single,$80K - $120K,Blue,36,1,3,1,2517,7442.0,0.884,8847,85,0.7709999999999999,0.253,104.08235294117647
9559,Existing Customer,53,M,1,College,Married,$80K - $120K,Silver,36,2,2,2,1484,33032.0,1.015,16373,114,0.9,0.043,143.62280701754386
9560,Existing Customer,52,M,1,High School,Single,$60K - $80K,Blue,45,1,5,1,2517,9381.0,0.745,15798,128,0.73,0.212,123.421875
9561,Attrited Customer,57,M,2,Post-Graduate,Single,$80K - $120K,Silver,43,2,3,3,1847,32669.0,0.557,7842,61,0.794,0.054000000000000006,128.55737704918033
9562,Existing Customer,46,M,1,Uneducated,Married,$60K - $80K,Blue,27,1,3,1,1890,11166.0,0.713,14280,102,0.672,0.145,140.0
9563,Existing Customer,60,M,0,Graduate,Single,Less than $40K,Silver,47,1,1,3,1413,12589.0,0.621,13849,128,0.882,0.10099999999999999,108.1953125
9564,Attrited Customer,40,M,3,Graduate,Married,$60K - $80K,Blue,33,5,3,6,442,5058.0,0.609,7720,67,0.5579999999999999,0.08,115.22388059701493
9565,Attrited Customer,49,M,3,Uneducated,Married,$120K +,Blue,38,2,3,3,0,8549.0,1.023,9192,77,0.7909999999999999,0.0,119.37662337662337
9566,Attrited Customer,56,M,2,Unknown,Married,Less than $40K,Blue,44,5,3,1,0,4390.0,1.005,8454,69,0.769,0.0,122.52173913043478
9567,Attrited Customer,55,M,1,College,Single,$80K - $120K,Blue,43,2,2,3,0,24884.0,0.07200000000000001,5107,53,0.293,0.0,96.35849056603773
9568,Existing Customer,55,F,2,Graduate,Married,Unknown,Blue,41,1,1,1,1760,1831.0,0.507,13289,121,0.754,0.49,109.82644628099173
9569,Attrited Customer,55,F,3,Uneducated,Single,Less than $40K,Blue,47,2,5,4,859,3982.0,1.003,8918,87,0.977,0.177,102.50574712643679
9570,Attrited Customer,31,M,2,Unknown,Unknown,$80K - $120K,Blue,18,2,1,3,2517,1729.0,0.951,8102,66,0.8859999999999999,0.593,122.75757575757575
9571,Existing Customer,44,F,4,Graduate,Single,Unknown,Blue,36,2,1,2,1378,6091.0,0.8590000000000001,15225,108,0.862,0.184,140.97222222222223
9572,Existing Customer,54,M,2,Graduate,Divorced,$80K - $120K,Blue,48,2,3,2,2114,27860.0,0.925,15190,115,0.855,0.071,132.08695652173913
9573,Existing Customer,58,M,1,Graduate,Married,$60K - $80K,Blue,48,2,3,2,2221,18503.0,0.769,14215,109,0.703,0.107,130.41284403669724
9574,Existing Customer,53,M,2,High School,Single,$120K +,Blue,36,2,2,2,1431,19648.0,0.688,13930,96,0.655,0.068,145.10416666666666
9575,Existing Customer,59,F,1,Uneducated,Married,$40K - $60K,Blue,36,2,2,3,1569,2151.0,0.8909999999999999,16208,129,0.792,0.42200000000000004,125.64341085271317
9576,Attrited Customer,54,M,1,Unknown,Single,$80K - $120K,Blue,36,2,3,2,573,10504.0,0.973,8165,87,0.7759999999999999,0.052000000000000005,93.85057471264368
9577,Existing Customer,32,M,1,High School,Married,$40K - $60K,Blue,19,2,3,1,0,12024.0,0.823,14551,105,0.78,0.0,138.58095238095237
9578,Attrited Customer,48,M,5,Graduate,Single,$40K - $60K,Blue,38,2,3,3,0,4446.0,0.963,8753,76,0.9490000000000001,0.0,115.17105263157895
9579,Existing Customer,54,M,3,Graduate,Married,$120K +,Blue,44,2,1,3,862,33654.0,0.815,15034,111,0.762,0.025,135.44144144144144
9580,Existing Customer,32,M,0,Unknown,Married,Less than $40K,Silver,24,2,2,3,0,11511.0,0.867,14436,123,0.64,0.0,117.36585365853658
9581,Existing Customer,42,M,2,Graduate,Married,$80K - $120K,Silver,31,2,1,3,1356,33160.0,0.71,12878,104,0.825,0.039,123.82692307692308
9582,Existing Customer,42,M,3,Uneducated,Married,$120K +,Blue,28,2,3,1,1507,17685.0,0.594,15615,125,0.736,0.079,124.92
9583,Existing Customer,29,M,0,Post-Graduate,Married,Less than $40K,Blue,36,1,1,1,0,3076.0,0.924,15514,123,0.892,0.0,126.130081300813
9584,Existing Customer,43,M,3,Graduate,Married,$80K - $120K,Blue,32,2,1,2,1331,2865.0,0.537,14545,116,0.841,0.317,125.38793103448276
9585,Existing Customer,45,M,3,Graduate,Single,$60K - $80K,Blue,38,1,3,3,1580,1663.0,1.075,15710,122,0.743,0.48700000000000004,128.7704918032787
9586,Existing Customer,56,F,1,High School,Married,Unknown,Blue,49,1,2,1,2517,15025.0,0.8,13939,138,0.792,0.14300000000000002,101.0072463768116
9587,Existing Customer,46,M,4,High School,Married,$80K - $120K,Blue,36,2,2,1,1190,31759.0,0.664,14892,113,0.638,0.036000000000000004,131.78761061946904
9588,Existing Customer,41,F,2,Doctorate,Married,Unknown,Silver,28,1,3,3,1289,30961.0,0.703,15785,100,0.7859999999999999,0.04,157.85
9589,Existing Customer,50,F,2,Graduate,Married,Unknown,Gold,40,2,1,1,1826,32690.0,0.718,14994,121,0.833,0.053,123.91735537190083
9590,Existing Customer,52,F,2,College,Divorced,$40K - $60K,Gold,43,2,2,3,2114,21867.0,0.721,15281,100,0.7240000000000001,0.08800000000000001,152.81
9591,Existing Customer,52,F,2,Graduate,Married,$40K - $60K,Blue,43,1,2,3,1649,2441.0,0.752,15497,92,0.6729999999999999,0.40299999999999997,168.44565217391303
9592,Existing Customer,32,F,0,High School,Single,Unknown,Blue,21,2,3,1,2295,1956.0,0.628,15574,115,0.797,0.54,135.42608695652174
9593,Existing Customer,52,F,1,High School,Single,Less than $40K,Blue,40,2,1,1,2517,1602.0,0.754,15215,121,0.862,0.611,125.74380165289256
9594,Existing Customer,60,M,1,High School,Married,Less than $40K,Silver,55,2,2,3,1456,11943.0,0.856,16493,122,0.649,0.109,135.18852459016392
9595,Existing Customer,44,F,0,Unknown,Married,Less than $40K,Blue,34,1,3,3,1273,7797.0,0.637,15211,129,0.743,0.14,117.91472868217055
9596,Existing Customer,48,F,4,Uneducated,Married,Unknown,Blue,36,2,6,1,1216,6253.0,0.7709999999999999,13614,104,0.6,0.163,130.90384615384616
9597,Attrited Customer,57,M,1,Post-Graduate,Unknown,$80K - $120K,Blue,36,4,3,3,0,23714.0,0.981,8463,62,0.8240000000000001,0.0,136.5
9598,Existing Customer,52,F,2,High School,Divorced,Less than $40K,Blue,40,1,2,3,2517,2723.0,0.78,14161,105,0.875,0.48,134.86666666666667
9599,Attrited Customer,34,M,3,Post-Graduate,Single,$40K - $60K,Blue,28,2,3,2,0,3744.0,0.7959999999999999,8202,69,0.769,0.0,118.8695652173913
9600,Existing Customer,40,M,2,Uneducated,Single,$80K - $120K,Blue,36,2,2,1,1690,13904.0,0.69,16101,127,0.608,0.10800000000000001,126.77952755905511
9601,Existing Customer,45,M,4,High School,Single,$60K - $80K,Blue,35,1,1,3,2092,6357.0,0.7090000000000001,17634,120,0.667,0.248,146.95
9602,Attrited Customer,59,M,0,High School,Single,$80K - $120K,Gold,48,5,2,6,0,34516.0,0.9690000000000001,8480,71,0.821,0.0,119.43661971830986
9603,Existing Customer,43,M,3,Unknown,Unknown,$80K - $120K,Blue,28,2,1,3,734,9225.0,0.86,16732,116,0.812,0.07400000000000001,144.24137931034483
9604,Existing Customer,30,M,2,College,Single,$60K - $80K,Blue,36,1,3,3,1734,2458.0,0.753,13345,106,0.893,0.414,125.89622641509433
9605,Existing Customer,38,F,1,High School,Married,Less than $40K,Blue,31,2,6,3,2517,899.0,0.925,14230,105,0.78,0.737,135.52380952380952
9606,Existing Customer,42,M,4,Doctorate,Single,$60K - $80K,Blue,31,2,2,2,0,3322.0,0.758,13784,108,0.588,0.0,127.62962962962963
9607,Existing Customer,50,M,1,Uneducated,Single,$60K - $80K,Blue,30,1,3,2,1816,12401.0,0.978,15554,99,0.6779999999999999,0.128,157.11111111111111
9608,Existing Customer,49,M,4,College,Single,$60K - $80K,Blue,35,1,2,2,1817,15533.0,0.816,16132,118,0.873,0.105,136.71186440677965
9609,Existing Customer,58,M,4,High School,Married,$60K - $80K,Blue,53,1,3,0,698,13086.0,0.75,13120,91,0.784,0.051,144.17582417582418
9610,Existing Customer,54,F,1,Uneducated,Married,Less than $40K,Blue,42,2,2,3,2087,1094.0,0.752,13392,92,0.736,0.6559999999999999,145.56521739130434
9611,Existing Customer,39,F,3,Graduate,Unknown,Less than $40K,Blue,26,2,2,1,2488,2837.0,0.9259999999999999,13674,101,0.836,0.467,135.3861386138614
9612,Attrited Customer,48,F,1,Uneducated,Single,$40K - $60K,Gold,28,3,2,1,1454,22527.0,0.925,9140,64,0.684,0.061,142.8125
9613,Existing Customer,36,M,2,Graduate,Married,Less than $40K,Blue,23,2,2,3,0,3920.0,0.813,16500,102,0.7290000000000001,0.0,161.76470588235293
9614,Existing Customer,56,F,1,Graduate,Married,Less than $40K,Blue,36,2,1,2,1148,4010.0,0.637,13113,128,0.882,0.223,102.4453125
9615,Existing Customer,57,F,2,Unknown,Married,$40K - $60K,Blue,46,3,1,3,1533,3540.0,0.654,13420,122,0.743,0.302,110.0
9616,Existing Customer,47,F,2,High School,Married,$40K - $60K,Blue,40,2,1,3,1868,2206.0,0.688,15005,118,0.7609999999999999,0.45899999999999996,127.16101694915254
9617,Existing Customer,27,M,1,Graduate,Single,$40K - $60K,Blue,21,2,3,1,787,9497.0,0.7390000000000001,13355,92,0.84,0.077,145.16304347826087
9618,Existing Customer,42,M,3,Uneducated,Married,$120K +,Platinum,23,3,4,3,2070,32446.0,0.88,13781,102,0.545,0.06,135.1078431372549
9619,Attrited Customer,53,M,3,High School,Single,$80K - $120K,Silver,33,2,2,3,0,34516.0,0.534,6361,74,1.114,0.0,85.95945945945945
9620,Existing Customer,57,F,3,High School,Married,Less than $40K,Blue,36,3,3,1,721,3278.0,0.847,15443,102,0.672,0.18,151.40196078431373
9621,Existing Customer,50,F,0,Post-Graduate,Divorced,Less than $40K,Blue,36,3,4,1,2221,1247.0,0.7829999999999999,14222,122,0.627,0.64,116.57377049180327
9622,Existing Customer,50,M,4,Graduate,Married,$80K - $120K,Blue,39,3,1,2,1796,10104.0,0.6509999999999999,14666,101,0.98,0.151,145.20792079207922
9623,Attrited Customer,51,F,1,High School,Single,Unknown,Blue,41,3,3,2,0,9701.0,1.024,9404,62,0.8240000000000001,0.0,151.67741935483872
9624,Existing Customer,61,M,0,Graduate,Single,$80K - $120K,Gold,50,3,3,3,1357,33159.0,0.687,13722,124,0.746,0.039,110.66129032258064
9625,Attrited Customer,30,F,0,Uneducated,Married,Less than $40K,Blue,13,3,1,3,0,6075.0,0.9229999999999999,9242,63,0.909,0.0,146.6984126984127
9626,Existing Customer,60,M,0,Uneducated,Married,$40K - $60K,Blue,54,3,3,3,1285,11750.0,0.7609999999999999,14585,97,0.98,0.099,150.36082474226805
9627,Attrited Customer,43,M,2,Post-Graduate,Single,$60K - $80K,Blue,36,2,3,3,0,17306.0,0.4,6205,65,0.8059999999999999,0.0,95.46153846153847
9628,Attrited Customer,41,F,4,Uneducated,Single,Less than $40K,Gold,36,3,3,3,0,15987.0,0.598,7832,73,0.78,0.0,107.28767123287672
9629,Existing Customer,42,M,2,Graduate,Single,$60K - $80K,Silver,36,3,3,2,0,34516.0,0.774,12920,132,0.737,0.0,97.87878787878788
9630,Existing Customer,36,M,2,High School,Married,$120K +,Blue,36,3,1,2,939,33577.0,0.826,15552,107,0.754,0.027000000000000003,145.34579439252337
9631,Existing Customer,27,F,1,High School,Married,Unknown,Blue,15,2,1,2,0,7469.0,0.688,16730,122,0.718,0.0,137.13114754098362
9632,Attrited Customer,59,M,0,College,Married,$80K - $120K,Blue,50,3,2,3,2352,10566.0,1.008,9138,76,0.9,0.182,120.23684210526316
9633,Attrited Customer,59,F,1,High School,Single,Less than $40K,Blue,50,1,0,3,0,4085.0,0.787,7597,71,0.69,0.0,107.0
